replication,hour,phase,dept,dept_name,arrivals,patients,staff,beds,bed_util,staff_util,wait
9,5,early,emergency_ambulance,Emergency Ambulance,1,3,1,6,0.5,1.5,999.0
9,5,early,surgery,Surgical Care,2,4,1,5,0.8,2.0,999.0
9,5,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
9,5,early,step_down,Step Down,2,4,2,6,0.6666666666666666,1.0,999.0
9,6,early,emergency_walkin,Emergency Walk-in,9,17,7,29,0.5862068965517241,1.2142857142857142,999.0
9,6,early,emergency_ambulance,Emergency Ambulance,0,2,1,6,0.3333333333333333,1.0,999.0
9,6,early,surgery,Surgical Care,1,4,1,5,0.8,2.0,999.0
9,6,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
9,6,early,step_down,Step Down,1,4,2,6,0.6666666666666666,1.0,999.0
9,7,early,emergency_walkin,Emergency Walk-in,5,16,7,29,0.5517241379310345,1.1428571428571428,999.0
9,7,early,emergency_ambulance,Emergency Ambulance,1,3,1,6,0.5,1.5,999.0
9,7,early,surgery,Surgical Care,0,3,1,5,0.6,1.5,999.0
9,7,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
9,7,early,step_down,Step Down,1,4,2,6,0.6666666666666666,1.0,999.0
9,8,early,emergency_walkin,Emergency Walk-in,8,18,7,29,0.6206896551724138,1.2857142857142858,999.0
9,8,early,emergency_ambulance,Emergency Ambulance,0,2,1,6,0.3333333333333333,1.0,999.0
9,8,early,surgery,Surgical Care,0,2,1,5,0.4,1.0,999.0
9,8,early,critical_care,Critical Care,2,4,1,5,0.8,2.0,999.0
9,8,early,step_down,Step Down,0,3,2,6,0.5,0.75,11.25
9,9,mid,emergency_walkin,Emergency Walk-in,5,16,6,29,0.5517241379310345,1.3333333333333333,999.0
9,9,mid,emergency_ambulance,Emergency Ambulance,2,4,1,6,0.6666666666666666,2.0,999.0
9,9,mid,surgery,Surgical Care,0,2,1,5,0.4,1.0,999.0
9,9,mid,critical_care,Critical Care,0,3,1,5,0.6,1.5,999.0
9,9,mid,step_down,Step Down,1,3,3,6,0.5,0.5,2.5
9,10,mid,emergency_walkin,Emergency Walk-in,5,15,6,29,0.5172413793103449,1.25,999.0
9,10,mid,emergency_ambulance,Emergency Ambulance,0,3,1,6,0.5,1.5,999.0
9,10,mid,surgery,Surgical Care,0,2,1,5,0.4,1.0,999.0
9,10,mid,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
9,10,mid,step_down,Step Down,1,3,3,6,0.5,0.5,2.5
9,11,mid,emergency_walkin,Emergency Walk-in,5,14,6,29,0.4827586206896552,1.1666666666666667,999.0
9,11,mid,emergency_ambulance,Emergency Ambulance,0,2,1,6,0.3333333333333333,1.0,999.0
9,11,mid,surgery,Surgical Care,3,5,1,5,1.0,2.5,999.0
9,11,mid,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
9,11,mid,step_down,Step Down,3,5,3,6,0.8333333333333334,0.8333333333333334,12.500000000000004
9,12,mid,emergency_walkin,Emergency Walk-in,5,14,6,29,0.4827586206896552,1.1666666666666667,999.0
9,12,mid,emergency_ambulance,Emergency Ambulance,1,3,1,6,0.5,1.5,999.0
9,12,mid,surgery,Surgical Care,4,7,1,5,1.4,3.5,999.0
9,12,mid,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
9,12,mid,step_down,Step Down,4,7,3,6,1.1666666666666667,1.1666666666666667,999.0
9,13,mid,emergency_walkin,Emergency Walk-in,5,14,6,29,0.4827586206896552,1.1666666666666667,999.0
9,13,mid,emergency_ambulance,Emergency Ambulance,2,4,1,6,0.6666666666666666,2.0,999.0
9,13,mid,surgery,Surgical Care,2,7,1,5,1.4,3.5,999.0
9,13,mid,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
9,13,mid,step_down,Step Down,1,6,3,6,1.0,1.0,999.0
9,14,mid,emergency_walkin,Emergency Walk-in,3,12,6,29,0.41379310344827586,1.0,999.0
9,14,mid,emergency_ambulance,Emergency Ambulance,1,4,1,6,0.6666666666666666,2.0,999.0
9,14,mid,surgery,Surgical Care,2,7,1,5,1.4,3.5,999.0
9,14,mid,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
9,14,mid,step_down,Step Down,0,4,3,6,0.6666666666666666,0.6666666666666666,5.0
9,15,mid,emergency_walkin,Emergency Walk-in,2,10,6,29,0.3448275862068966,0.8333333333333334,6.250000000000002
9,15,mid,emergency_ambulance,Emergency Ambulance,1,4,1,6,0.6666666666666666,2.0,999.0
9,15,mid,surgery,Surgical Care,1,6,1,5,1.2,3.0,999.0
9,15,mid,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
9,15,mid,step_down,Step Down,1,4,3,6,0.6666666666666666,0.6666666666666666,5.0
9,16,mid,emergency_walkin,Emergency Walk-in,7,13,6,29,0.4482758620689655,1.0833333333333333,999.0
9,16,mid,emergency_ambulance,Emergency Ambulance,0,3,1,6,0.5,1.5,999.0
9,16,mid,surgery,Surgical Care,2,6,1,5,1.2,3.0,999.0
9,16,mid,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
9,16,mid,step_down,Step Down,2,5,3,6,0.8333333333333334,0.8333333333333334,12.500000000000004
9,17,late,emergency_walkin,Emergency Walk-in,7,15,7,32,0.46875,1.0714285714285714,999.0
9,17,late,emergency_ambulance,Emergency Ambulance,1,3,1,5,0.6,1.5,999.0
9,17,late,surgery,Surgical Care,0,4,1,5,0.8,2.0,999.0
9,17,late,critical_care,Critical Care,1,3,1,4,0.75,1.5,999.0
9,17,late,step_down,Step Down,2,5,2,5,1.0,1.25,999.0
9,18,late,emergency_walkin,Emergency Walk-in,4,13,7,32,0.40625,0.9285714285714286,13.928571428571436
9,18,late,emergency_ambulance,Emergency Ambulance,1,3,1,5,0.6,1.5,999.0
9,18,late,surgery,Surgical Care,1,4,1,5,0.8,2.0,999.0
9,18,late,critical_care,Critical Care,1,3,1,4,0.75,1.5,999.0
9,18,late,step_down,Step Down,1,4,2,5,0.8,1.0,999.0
9,19,late,emergency_walkin,Emergency Walk-in,2,10,7,32,0.3125,0.7142857142857143,2.678571428571429
9,19,late,emergency_ambulance,Emergency Ambulance,0,2,1,5,0.4,1.0,999.0
9,19,late,surgery,Surgical Care,3,6,1,5,1.2,3.0,999.0
9,19,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
9,19,late,step_down,Step Down,3,6,2,5,1.2,1.5,999.0
9,20,late,emergency_walkin,Emergency Walk-in,0,6,7,32,0.1875,0.42857142857142855,0.8035714285714285
9,20,late,emergency_ambulance,Emergency Ambulance,0,2,1,5,0.4,1.0,999.0
9,20,late,surgery,Surgical Care,1,5,1,5,1.0,2.5,999.0
9,20,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
9,20,late,step_down,Step Down,1,5,2,5,1.0,1.25,999.0
9,21,late,emergency_walkin,Emergency Walk-in,3,7,7,32,0.21875,0.5,1.0714285714285714
9,21,late,emergency_ambulance,Emergency Ambulance,1,3,1,5,0.6,1.5,999.0
9,21,late,surgery,Surgical Care,1,4,1,5,0.8,2.0,999.0
9,21,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
9,21,late,step_down,Step Down,3,6,2,5,1.2,1.5,999.0
9,22,late,emergency_walkin,Emergency Walk-in,4,9,7,32,0.28125,0.6428571428571429,1.9285714285714293
9,22,late,emergency_ambulance,Emergency Ambulance,0,2,1,5,0.4,1.0,999.0
9,22,late,surgery,Surgical Care,2,5,1,5,1.0,2.5,999.0
9,22,late,critical_care,Critical Care,1,3,1,4,0.75,1.5,999.0
9,22,late,step_down,Step Down,1,5,2,5,1.0,1.25,999.0
9,23,late,emergency_walkin,Emergency Walk-in,2,8,7,32,0.25,0.5714285714285714,1.4285714285714284
9,23,late,emergency_ambulance,Emergency Ambulance,0,2,1,5,0.4,1.0,999.0
9,23,late,surgery,Surgical Care,0,3,1,5,0.6,1.5,999.0
9,23,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
9,23,late,step_down,Step Down,3,6,2,5,1.2,1.5,999.0
9,24,late,emergency_walkin,Emergency Walk-in,4,9,7,32,0.28125,0.6428571428571429,1.9285714285714293
9,24,late,emergency_ambulance,Emergency Ambulance,1,3,1,5,0.6,1.5,999.0
9,24,late,surgery,Surgical Care,1,3,1,5,0.6,1.5,999.0
9,24,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
9,24,late,step_down,Step Down,2,6,2,5,1.2,1.5,999.0
10,1,early,emergency_walkin,Emergency Walk-in,3,3,7,29,0.10344827586206896,0.21428571428571427,0.2922077922077922
10,1,early,emergency_ambulance,Emergency Ambulance,0,0,1,6,0.0,0.0,0.0
10,1,early,surgery,Surgical Care,2,2,1,5,0.4,1.0,999.0
10,1,early,critical_care,Critical Care,2,2,1,5,0.4,1.0,999.0
10,1,early,step_down,Step Down,2,2,2,6,0.3333333333333333,0.5,3.75
10,2,early,emergency_walkin,Emergency Walk-in,3,5,7,29,0.1724137931034483,0.35714285714285715,0.5952380952380952
10,2,early,emergency_ambulance,Emergency Ambulance,0,0,1,6,0.0,0.0,0.0
10,2,early,surgery,Surgical Care,2,4,1,5,0.8,2.0,999.0
10,2,early,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
10,2,early,step_down,Step Down,1,3,2,6,0.5,0.75,11.25
10,3,early,emergency_walkin,Emergency Walk-in,3,6,7,29,0.20689655172413793,0.42857142857142855,0.8035714285714285
10,3,early,emergency_ambulance,Emergency Ambulance,0,0,1,6,0.0,0.0,0.0
10,3,early,surgery,Surgical Care,0,3,1,5,0.6,1.5,999.0
10,3,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
10,3,early,step_down,Step Down,1,3,2,6,0.5,0.75,11.25
10,4,early,emergency_walkin,Emergency Walk-in,7,11,7,29,0.3793103448275862,0.7857142857142857,3.928571428571429
10,4,early,emergency_ambulance,Emergency Ambulance,0,0,1,6,0.0,0.0,0.0
10,4,early,surgery,Surgical Care,1,3,1,5,0.6,1.5,999.0
10,4,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
10,4,early,step_down,Step Down,3,5,2,6,0.8333333333333334,1.25,999.0
10,5,early,emergency_walkin,Emergency Walk-in,6,13,7,29,0.4482758620689655,0.9285714285714286,13.928571428571436
10,5,early,emergency_ambulance,Emergency Ambulance,0,0,1,6,0.0,0.0,0.0
10,5,early,surgery,Surgical Care,1,3,1,5,0.6,1.5,999.0
10,5,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
10,5,early,step_down,Step Down,1,4,2,6,0.6666666666666666,1.0,999.0
10,6,early,emergency_walkin,Emergency Walk-in,5,13,7,29,0.4482758620689655,0.9285714285714286,13.928571428571436
10,6,early,emergency_ambulance,Emergency Ambulance,0,0,1,6,0.0,0.0,0.0
10,6,early,surgery,Surgical Care,3,5,1,5,1.0,2.5,999.0
10,6,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
10,6,early,step_down,Step Down,0,3,2,6,0.5,0.75,11.25
10,7,early,emergency_walkin,Emergency Walk-in,4,12,7,29,0.41379310344827586,0.8571428571428571,6.428571428571425
10,7,early,emergency_ambulance,Emergency Ambulance,1,1,1,6,0.16666666666666666,0.5,7.5
10,7,early,surgery,Surgical Care,0,3,1,5,0.6,1.5,999.0
10,7,early,critical_care,Critical Care,2,4,1,5,0.8,2.0,999.0
10,7,early,step_down,Step Down,1,3,2,6,0.5,0.75,11.25
10,8,early,emergency_walkin,Emergency Walk-in,2,10,7,29,0.3448275862068966,0.7142857142857143,2.678571428571429
10,8,early,emergency_ambulance,Emergency Ambulance,0,1,1,6,0.16666666666666666,0.5,7.5
10,8,early,surgery,Surgical Care,2,4,1,5,0.8,2.0,999.0
10,8,early,critical_care,Critical Care,3,6,1,5,1.2,3.0,999.0
10,8,early,step_down,Step Down,0,2,2,6,0.3333333333333333,0.5,3.75
10,9,mid,emergency_walkin,Emergency Walk-in,8,14,6,29,0.4827586206896552,1.1666666666666667,999.0
10,9,mid,emergency_ambulance,Emergency Ambulance,0,1,1,6,0.16666666666666666,0.5,7.5
10,9,mid,surgery,Surgical Care,1,4,1,5,0.8,2.0,999.0
10,9,mid,critical_care,Critical Care,0,4,1,5,0.8,2.0,999.0
10,9,mid,step_down,Step Down,0,2,3,6,0.3333333333333333,0.3333333333333333,1.25
10,10,mid,emergency_walkin,Emergency Walk-in,9,18,6,29,0.6206896551724138,1.5,999.0
10,10,mid,emergency_ambulance,Emergency Ambulance,4,5,1,6,0.8333333333333334,2.5,999.0
10,10,mid,surgery,Surgical Care,2,5,1,5,1.0,2.5,999.0
10,10,mid,critical_care,Critical Care,0,3,1,5,0.6,1.5,999.0
10,10,mid,step_down,Step Down,2,4,3,6,0.6666666666666666,0.6666666666666666,5.0
10,11,mid,emergency_walkin,Emergency Walk-in,6,17,6,29,0.5862068965517241,1.4166666666666667,999.0
10,11,mid,emergency_ambulance,Emergency Ambulance,1,4,1,6,0.6666666666666666,2.0,999.0
10,11,mid,surgery,Surgical Care,0,3,1,5,0.6,1.5,999.0
10,11,mid,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
10,11,mid,step_down,Step Down,2,5,3,6,0.8333333333333334,0.8333333333333334,12.500000000000004
10,12,mid,emergency_walkin,Emergency Walk-in,2,13,6,29,0.4482758620689655,1.0833333333333333,999.0
10,12,mid,emergency_ambulance,Emergency Ambulance,2,5,1,6,0.8333333333333334,2.5,999.0
10,12,mid,surgery,Surgical Care,0,2,1,5,0.4,1.0,999.0
10,12,mid,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
10,12,mid,step_down,Step Down,1,4,3,6,0.6666666666666666,0.6666666666666666,5.0
10,13,mid,emergency_walkin,Emergency Walk-in,6,14,6,29,0.4827586206896552,1.1666666666666667,999.0
10,13,mid,emergency_ambulance,Emergency Ambulance,1,4,1,6,0.6666666666666666,2.0,999.0
10,13,mid,surgery,Surgical Care,3,5,1,5,1.0,2.5,999.0
10,13,mid,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
10,13,mid,step_down,Step Down,2,5,3,6,0.8333333333333334,0.8333333333333334,12.500000000000004
10,14,mid,emergency_walkin,Emergency Walk-in,6,15,6,29,0.5172413793103449,1.25,999.0
10,14,mid,emergency_ambulance,Emergency Ambulance,0,3,1,6,0.5,1.5,999.0
10,14,mid,surgery,Surgical Care,3,6,1,5,1.2,3.0,999.0
10,14,mid,critical_care,Critical Care,2,4,1,5,0.8,2.0,999.0
10,14,mid,step_down,Step Down,0,3,3,6,0.5,0.5,2.5
10,15,mid,emergency_walkin,Emergency Walk-in,4,13,6,29,0.4482758620689655,1.0833333333333333,999.0
10,15,mid,emergency_ambulance,Emergency Ambulance,0,2,1,6,0.3333333333333333,1.0,999.0
10,15,mid,surgery,Surgical Care,0,4,1,5,0.8,2.0,999.0
10,15,mid,critical_care,Critical Care,0,3,1,5,0.6,1.5,999.0
10,15,mid,step_down,Step Down,2,4,3,6,0.6666666666666666,0.6666666666666666,5.0
10,16,mid,emergency_walkin,Emergency Walk-in,11,19,6,29,0.6551724137931034,1.5833333333333333,999.0
10,16,mid,emergency_ambulance,Emergency Ambulance,2,4,1,6,0.6666666666666666,2.0,999.0
10,16,mid,surgery,Surgical Care,1,4,1,5,0.8,2.0,999.0
10,16,mid,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
10,16,mid,step_down,Step Down,3,6,3,6,1.0,1.0,999.0
10,17,late,emergency_walkin,Emergency Walk-in,3,15,7,32,0.46875,1.0714285714285714,999.0
10,17,late,emergency_ambulance,Emergency Ambulance,1,4,1,5,0.8,2.0,999.0
10,17,late,surgery,Surgical Care,1,4,1,5,0.8,2.0,999.0
10,17,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
10,17,late,step_down,Step Down,0,4,2,5,0.8,1.0,999.0
10,18,late,emergency_walkin,Emergency Walk-in,2,11,7,32,0.34375,0.7857142857142857,3.928571428571429
10,18,late,emergency_ambulance,Emergency Ambulance,0,3,1,5,0.6,1.5,999.0
10,18,late,surgery,Surgical Care,2,5,1,5,1.0,2.5,999.0
10,18,late,critical_care,Critical Care,1,3,1,4,0.75,1.5,999.0
10,18,late,step_down,Step Down,2,5,2,5,1.0,1.25,999.0
10,19,late,emergency_walkin,Emergency Walk-in,6,13,7,32,0.40625,0.9285714285714286,13.928571428571436
10,19,late,emergency_ambulance,Emergency Ambulance,2,4,1,5,0.8,2.0,999.0
10,19,late,surgery,Surgical Care,2,5,1,5,1.0,2.5,999.0
10,19,late,critical_care,Critical Care,1,3,1,4,0.75,1.5,999.0
10,19,late,step_down,Step Down,0,3,2,5,0.6,0.75,11.25
10,20,late,emergency_walkin,Emergency Walk-in,6,14,7,32,0.4375,1.0,999.0
10,20,late,emergency_ambulance,Emergency Ambulance,0,3,1,5,0.6,1.5,999.0
10,20,late,surgery,Surgical Care,0,3,1,5,0.6,1.5,999.0
10,20,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
10,20,late,step_down,Step Down,0,2,2,5,0.4,0.5,3.75
10,21,late,emergency_walkin,Emergency Walk-in,8,17,7,32,0.53125,1.2142857142857142,999.0
10,21,late,emergency_ambulance,Emergency Ambulance,2,4,1,5,0.8,2.0,999.0
10,21,late,surgery,Surgical Care,1,3,1,5,0.6,1.5,999.0
10,21,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
10,21,late,step_down,Step Down,0,2,2,5,0.4,0.5,3.75
10,22,late,emergency_walkin,Emergency Walk-in,8,19,7,32,0.59375,1.3571428571428572,999.0
10,22,late,emergency_ambulance,Emergency Ambulance,3,6,1,5,1.2,3.0,999.0
10,22,late,surgery,Surgical Care,1,3,1,5,0.6,1.5,999.0
10,22,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
10,22,late,step_down,Step Down,0,2,2,5,0.4,0.5,3.75
10,23,late,emergency_walkin,Emergency Walk-in,3,15,7,32,0.46875,1.0714285714285714,999.0
10,23,late,emergency_ambulance,Emergency Ambulance,0,4,1,5,0.8,2.0,999.0
10,23,late,surgery,Surgical Care,1,3,1,5,0.6,1.5,999.0
10,23,late,critical_care,Critical Care,1,3,1,4,0.75,1.5,999.0
10,23,late,step_down,Step Down,1,3,2,5,0.6,0.75,11.25
10,24,late,emergency_walkin,Emergency Walk-in,9,18,7,32,0.5625,1.2857142857142858,999.0
10,24,late,emergency_ambulance,Emergency Ambulance,0,3,1,5,0.6,1.5,999.0
10,24,late,surgery,Surgical Care,3,5,1,5,1.0,2.5,999.0
10,24,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
10,24,late,step_down,Step Down,2,4,2,5,0.8,1.0,999.0
11,1,early,emergency_walkin,Emergency Walk-in,3,3,7,29,0.10344827586206896,0.21428571428571427,0.2922077922077922
11,1,early,emergency_ambulance,Emergency Ambulance,3,3,1,6,0.5,1.5,999.0
11,1,early,surgery,Surgical Care,0,0,1,5,0.0,0.0,0.0
11,1,early,critical_care,Critical Care,1,1,1,5,0.2,0.5,7.5
11,1,early,step_down,Step Down,2,2,2,6,0.3333333333333333,0.5,3.75
11,2,early,emergency_walkin,Emergency Walk-in,7,9,7,29,0.3103448275862069,0.6428571428571429,1.9285714285714293
11,2,early,emergency_ambulance,Emergency Ambulance,0,2,1,6,0.3333333333333333,1.0,999.0
11,2,early,surgery,Surgical Care,2,2,1,5,0.4,1.0,999.0
11,2,early,critical_care,Critical Care,1,2,1,5,0.4,1.0,999.0
11,2,early,step_down,Step Down,1,3,2,6,0.5,0.75,11.25
11,3,early,emergency_walkin,Emergency Walk-in,3,9,7,29,0.3103448275862069,0.6428571428571429,1.9285714285714293
11,3,early,emergency_ambulance,Emergency Ambulance,0,2,1,6,0.3333333333333333,1.0,999.0
11,3,early,surgery,Surgical Care,1,3,1,5,0.6,1.5,999.0
11,3,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
11,3,early,step_down,Step Down,1,3,2,6,0.5,0.75,11.25
11,4,early,emergency_walkin,Emergency Walk-in,6,12,7,29,0.41379310344827586,0.8571428571428571,6.428571428571425
11,4,early,emergency_ambulance,Emergency Ambulance,1,3,1,6,0.5,1.5,999.0
11,4,early,surgery,Surgical Care,3,5,1,5,1.0,2.5,999.0
11,4,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
11,4,early,step_down,Step Down,0,2,2,6,0.3333333333333333,0.5,3.75
11,5,early,emergency_walkin,Emergency Walk-in,2,10,7,29,0.3448275862068966,0.7142857142857143,2.678571428571429
11,5,early,emergency_ambulance,Emergency Ambulance,0,2,1,6,0.3333333333333333,1.0,999.0
11,5,early,surgery,Surgical Care,2,5,1,5,1.0,2.5,999.0
11,5,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
11,5,early,step_down,Step Down,3,5,2,6,0.8333333333333334,1.25,999.0
11,6,early,emergency_walkin,Emergency Walk-in,5,11,7,29,0.3793103448275862,0.7857142857142857,3.928571428571429
11,6,early,emergency_ambulance,Emergency Ambulance,0,2,1,6,0.3333333333333333,1.0,999.0
11,6,early,surgery,Surgical Care,1,4,1,5,0.8,2.0,999.0
11,6,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
11,6,early,step_down,Step Down,0,3,2,6,0.5,0.75,11.25
11,7,early,emergency_walkin,Emergency Walk-in,2,9,7,29,0.3103448275862069,0.6428571428571429,1.9285714285714293
11,7,early,emergency_ambulance,Emergency Ambulance,1,3,1,6,0.5,1.5,999.0
11,7,early,surgery,Surgical Care,2,5,1,5,1.0,2.5,999.0
11,7,early,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
11,7,early,step_down,Step Down,1,3,2,6,0.5,0.75,11.25
11,8,early,emergency_walkin,Emergency Walk-in,9,15,7,29,0.5172413793103449,1.0714285714285714,999.0
11,8,early,emergency_ambulance,Emergency Ambulance,2,4,1,6,0.6666666666666666,2.0,999.0
11,8,early,surgery,Surgical Care,0,3,1,5,0.6,1.5,999.0
11,8,early,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
11,8,early,step_down,Step Down,1,3,2,6,0.5,0.75,11.25
11,9,mid,emergency_walkin,Emergency Walk-in,4,13,6,29,0.4482758620689655,1.0833333333333333,999.0
11,9,mid,emergency_ambulance,Emergency Ambulance,1,4,1,6,0.6666666666666666,2.0,999.0
11,9,mid,surgery,Surgical Care,1,3,1,5,0.6,1.5,999.0
11,9,mid,critical_care,Critical Care,0,2,1,5,0.4,1.0,999.0
11,9,mid,step_down,Step Down,1,3,3,6,0.5,0.5,2.5
11,10,mid,emergency_walkin,Emergency Walk-in,7,15,6,29,0.5172413793103449,1.25,999.0
11,10,mid,emergency_ambulance,Emergency Ambulance,1,4,1,6,0.6666666666666666,2.0,999.0
11,10,mid,surgery,Surgical Care,1,3,1,5,0.6,1.5,999.0
11,10,mid,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
11,10,mid,step_down,Step Down,1,3,3,6,0.5,0.5,2.5
11,11,mid,emergency_walkin,Emergency Walk-in,4,13,6,29,0.4482758620689655,1.0833333333333333,999.0
11,11,mid,emergency_ambulance,Emergency Ambulance,2,5,1,6,0.8333333333333334,2.5,999.0
11,11,mid,surgery,Surgical Care,1,3,1,5,0.6,1.5,999.0
11,11,mid,critical_care,Critical Care,2,4,1,5,0.8,2.0,999.0
11,11,mid,step_down,Step Down,1,3,3,6,0.5,0.5,2.5
11,12,mid,emergency_walkin,Emergency Walk-in,10,18,6,29,0.6206896551724138,1.5,999.0
11,12,mid,emergency_ambulance,Emergency Ambulance,2,5,1,6,0.8333333333333334,2.5,999.0
11,12,mid,surgery,Surgical Care,0,2,1,5,0.4,1.0,999.0
11,12,mid,critical_care,Critical Care,0,3,1,5,0.6,1.5,999.0
11,12,mid,step_down,Step Down,0,2,3,6,0.3333333333333333,0.3333333333333333,1.25
11,13,mid,emergency_walkin,Emergency Walk-in,4,15,6,29,0.5172413793103449,1.25,999.0
11,13,mid,emergency_ambulance,Emergency Ambulance,0,3,1,6,0.5,1.5,999.0
11,13,mid,surgery,Surgical Care,1,3,1,5,0.6,1.5,999.0
11,13,mid,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
11,13,mid,step_down,Step Down,1,3,3,6,0.5,0.5,2.5
11,14,mid,emergency_walkin,Emergency Walk-in,8,17,6,29,0.5862068965517241,1.4166666666666667,999.0
11,14,mid,emergency_ambulance,Emergency Ambulance,1,3,1,6,0.5,1.5,999.0
11,14,mid,surgery,Surgical Care,2,4,1,5,0.8,2.0,999.0
11,14,mid,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
11,14,mid,step_down,Step Down,2,4,3,6,0.6666666666666666,0.6666666666666666,5.0
11,15,mid,emergency_walkin,Emergency Walk-in,6,17,6,29,0.5862068965517241,1.4166666666666667,999.0
11,15,mid,emergency_ambulance,Emergency Ambulance,0,2,1,6,0.3333333333333333,1.0,999.0
11,15,mid,surgery,Surgical Care,1,4,1,5,0.8,2.0,999.0
11,15,mid,critical_care,Critical Care,1,3,1,5,0.6,1.5,999.0
11,15,mid,step_down,Step Down,0,3,3,6,0.5,0.5,2.5
11,16,mid,emergency_walkin,Emergency Walk-in,6,17,6,29,0.5862068965517241,1.4166666666666667,999.0
11,16,mid,emergency_ambulance,Emergency Ambulance,2,4,1,6,0.6666666666666666,2.0,999.0
11,16,mid,surgery,Surgical Care,1,4,1,5,0.8,2.0,999.0
11,16,mid,critical_care,Critical Care,2,4,1,5,0.8,2.0,999.0
11,16,mid,step_down,Step Down,0,2,3,6,0.3333333333333333,0.3333333333333333,1.25
11,17,late,emergency_walkin,Emergency Walk-in,3,14,7,32,0.4375,1.0,999.0
11,17,late,emergency_ambulance,Emergency Ambulance,0,3,1,5,0.6,1.5,999.0
11,17,late,surgery,Surgical Care,1,4,1,5,0.8,2.0,999.0
11,17,late,critical_care,Critical Care,0,3,1,4,0.75,1.5,999.0
11,17,late,step_down,Step Down,0,2,2,5,0.4,0.5,3.75
11,18,late,emergency_walkin,Emergency Walk-in,9,18,7,32,0.5625,1.2857142857142858,999.0
11,18,late,emergency_ambulance,Emergency Ambulance,0,2,1,5,0.4,1.0,999.0
11,18,late,surgery,Surgical Care,1,4,1,5,0.8,2.0,999.0
11,18,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
11,18,late,step_down,Step Down,0,2,2,5,0.4,0.5,3.75
11,19,late,emergency_walkin,Emergency Walk-in,8,19,7,32,0.59375,1.3571428571428572,999.0
11,19,late,emergency_ambulance,Emergency Ambulance,0,2,1,5,0.4,1.0,999.0
11,19,late,surgery,Surgical Care,3,6,1,5,1.2,3.0,999.0
11,19,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
11,19,late,step_down,Step Down,0,2,2,5,0.4,0.5,3.75
11,20,late,emergency_walkin,Emergency Walk-in,2,14,7,32,0.4375,1.0,999.0
11,20,late,emergency_ambulance,Emergency Ambulance,1,3,1,5,0.6,1.5,999.0
11,20,late,surgery,Surgical Care,2,6,1,5,1.2,3.0,999.0
11,20,late,critical_care,Critical Care,1,3,1,4,0.75,1.5,999.0
11,20,late,step_down,Step Down,1,3,2,5,0.6,0.75,11.25
11,21,late,emergency_walkin,Emergency Walk-in,4,13,7,32,0.40625,0.9285714285714286,13.928571428571436
11,21,late,emergency_ambulance,Emergency Ambulance,2,4,1,5,0.8,2.0,999.0
11,21,late,surgery,Surgical Care,0,4,1,5,0.8,2.0,999.0
11,21,late,critical_care,Critical Care,0,2,1,4,0.5,1.0,999.0
11,21,late,step_down,Step Down,1,3,2,5,0.6,0.75,11.25
