replication,hour,phase,dept,dept_name,arrivals,patients,staff,beds,bed_util,staff_util,wait
16,8,early,critical_care,Critical Care,2,4,2,6,0.6666666666666666,1.0,999.0
16,8,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
16,9,mid,emergency_walkin,Emergency Walk-in,4,11,2,15,0.7333333333333333,2.75,999.0
16,9,mid,emergency_ambulance,Emergency Ambulance,4,7,2,10,0.7,1.75,999.0
16,9,mid,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
16,9,mid,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
16,9,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
16,10,mid,emergency_walkin,Emergency Walk-in,5,12,2,15,0.8,3.0,999.0
16,10,mid,emergency_ambulance,Emergency Ambulance,2,7,2,10,0.7,1.75,999.0
16,10,mid,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
16,10,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
16,10,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
16,11,mid,emergency_walkin,Emergency Walk-in,3,11,2,15,0.7333333333333333,2.75,999.0
16,11,mid,emergency_ambulance,Emergency Ambulance,1,6,2,10,0.6,1.5,999.0
16,11,mid,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
16,11,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
16,11,mid,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
16,12,mid,emergency_walkin,Emergency Walk-in,1,8,2,15,0.5333333333333333,2.0,999.0
16,12,mid,emergency_ambulance,Emergency Ambulance,0,4,2,10,0.4,1.0,999.0
16,12,mid,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
16,12,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
16,12,mid,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
16,13,mid,emergency_walkin,Emergency Walk-in,7,12,2,15,0.8,3.0,999.0
16,13,mid,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
16,13,mid,surgery,Surgical Care,2,4,2,8,0.5,1.0,999.0
16,13,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
16,13,mid,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
16,14,mid,emergency_walkin,Emergency Walk-in,2,10,2,15,0.6666666666666666,2.5,999.0
16,14,mid,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
16,14,mid,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
16,14,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
16,14,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
16,15,mid,emergency_walkin,Emergency Walk-in,10,16,2,15,1.0666666666666667,4.0,999.0
16,15,mid,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
16,15,mid,surgery,Surgical Care,3,5,2,8,0.625,1.25,999.0
16,15,mid,critical_care,Critical Care,2,4,2,6,0.6666666666666666,1.0,999.0
16,15,mid,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
16,16,mid,emergency_walkin,Emergency Walk-in,8,18,2,15,1.2,4.5,999.0
16,16,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
16,16,mid,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
16,16,mid,critical_care,Critical Care,2,5,2,6,0.8333333333333334,1.25,999.0
16,16,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
16,17,late,emergency_walkin,Emergency Walk-in,6,17,2,15,1.1333333333333333,4.25,999.0
16,17,late,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
16,17,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
16,17,late,critical_care,Critical Care,2,5,2,6,0.8333333333333334,1.25,999.0
16,17,late,step_down,Step Down,3,5,2,12,0.4166666666666667,1.25,999.0
16,18,late,emergency_walkin,Emergency Walk-in,8,19,2,15,1.2666666666666666,4.75,999.0
16,18,late,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
16,18,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
16,18,late,critical_care,Critical Care,2,5,2,6,0.8333333333333334,1.25,999.0
16,18,late,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
16,19,late,emergency_walkin,Emergency Walk-in,3,15,2,15,1.0,3.75,999.0
16,19,late,emergency_ambulance,Emergency Ambulance,3,5,2,10,0.5,1.25,999.0
16,19,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
16,19,late,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
16,19,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
16,20,late,emergency_walkin,Emergency Walk-in,8,17,2,15,1.1333333333333333,4.25,999.0
16,20,late,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
16,20,late,surgery,Surgical Care,3,5,2,8,0.625,1.25,999.0
16,20,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
16,20,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
16,21,late,emergency_walkin,Emergency Walk-in,8,19,2,15,1.2666666666666666,4.75,999.0
16,21,late,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
16,21,late,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
16,21,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
16,21,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
16,22,late,emergency_walkin,Emergency Walk-in,11,23,2,15,1.5333333333333334,5.75,999.0
16,22,late,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
16,22,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
16,22,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
16,22,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
16,23,late,emergency_walkin,Emergency Walk-in,5,19,2,15,1.2666666666666666,4.75,999.0
16,23,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
16,23,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
16,23,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
16,23,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
16,24,late,emergency_walkin,Emergency Walk-in,4,16,2,15,1.0666666666666667,4.0,999.0
16,24,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
16,24,late,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
16,24,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
16,24,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
17,1,early,emergency_walkin,Emergency Walk-in,6,6,2,15,0.4,1.5,999.0
17,1,early,emergency_ambulance,Emergency Ambulance,0,0,2,10,0.0,0.0,0.0
17,1,early,surgery,Surgical Care,1,1,2,8,0.125,0.25,1.25
17,1,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
17,1,early,step_down,Step Down,4,4,2,12,0.3333333333333333,1.0,999.0
17,2,early,emergency_walkin,Emergency Walk-in,6,10,2,15,0.6666666666666666,2.5,999.0
17,2,early,emergency_ambulance,Emergency Ambulance,1,1,2,10,0.1,0.25,1.25
17,2,early,surgery,Surgical Care,0,1,2,8,0.125,0.25,1.25
17,2,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
17,2,early,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
17,3,early,emergency_walkin,Emergency Walk-in,4,10,2,15,0.6666666666666666,2.5,999.0
17,3,early,emergency_ambulance,Emergency Ambulance,1,2,2,10,0.2,0.5,3.75
17,3,early,surgery,Surgical Care,2,3,2,8,0.375,0.75,11.25
17,3,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
17,3,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
17,4,early,emergency_walkin,Emergency Walk-in,4,10,2,15,0.6666666666666666,2.5,999.0
17,4,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
17,4,early,surgery,Surgical Care,2,4,2,8,0.5,1.0,999.0
17,4,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
17,4,early,step_down,Step Down,3,5,2,12,0.4166666666666667,1.25,999.0
17,5,early,emergency_walkin,Emergency Walk-in,8,14,2,15,0.9333333333333333,3.5,999.0
17,5,early,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
17,5,early,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
17,5,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
17,5,early,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
17,6,early,emergency_walkin,Emergency Walk-in,4,13,2,15,0.8666666666666667,3.25,999.0
17,6,early,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
17,6,early,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
17,6,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
17,6,early,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
17,7,early,emergency_walkin,Emergency Walk-in,4,12,2,15,0.8,3.0,999.0
17,7,early,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
17,7,early,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
17,7,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
17,7,early,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
17,8,early,emergency_walkin,Emergency Walk-in,10,18,2,15,1.2,4.5,999.0
17,8,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
17,8,early,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
17,8,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
17,8,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
17,9,mid,emergency_walkin,Emergency Walk-in,2,13,2,15,0.8666666666666667,3.25,999.0
17,9,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
17,9,mid,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
17,9,mid,critical_care,Critical Care,1,1,2,6,0.16666666666666666,0.25,1.25
17,9,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
17,10,mid,emergency_walkin,Emergency Walk-in,6,14,2,15,0.9333333333333333,3.5,999.0
17,10,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
17,10,mid,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
17,10,mid,critical_care,Critical Care,2,3,2,6,0.5,0.75,11.25
17,10,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
17,11,mid,emergency_walkin,Emergency Walk-in,3,12,2,15,0.8,3.0,999.0
17,11,mid,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
17,11,mid,surgery,Surgical Care,2,4,2,8,0.5,1.0,999.0
17,11,mid,critical_care,Critical Care,2,4,2,6,0.6666666666666666,1.0,999.0
17,11,mid,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
17,12,mid,emergency_walkin,Emergency Walk-in,4,12,2,15,0.8,3.0,999.0
17,12,mid,emergency_ambulance,Emergency Ambulance,3,5,2,10,0.5,1.25,999.0
17,12,mid,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
17,12,mid,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
17,12,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
17,13,mid,emergency_walkin,Emergency Walk-in,3,11,2,15,0.7333333333333333,2.75,999.0
17,13,mid,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
17,13,mid,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
17,13,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
17,13,mid,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
17,14,mid,emergency_walkin,Emergency Walk-in,3,10,2,15,0.6666666666666666,2.5,999.0
17,14,mid,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
17,14,mid,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
17,14,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
17,14,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
17,15,mid,emergency_walkin,Emergency Walk-in,6,12,2,15,0.8,3.0,999.0
17,15,mid,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
17,15,mid,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
17,15,mid,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
17,15,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
17,16,mid,emergency_walkin,Emergency Walk-in,7,15,2,15,1.0,3.75,999.0
17,16,mid,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
17,16,mid,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
17,16,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
17,16,mid,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
17,17,late,emergency_walkin,Emergency Walk-in,7,16,2,15,1.0666666666666667,4.0,999.0
17,17,late,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
17,17,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
17,17,late,critical_care,Critical Care,2,4,2,6,0.6666666666666666,1.0,999.0
17,17,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
17,18,late,emergency_walkin,Emergency Walk-in,4,14,2,15,0.9333333333333333,3.5,999.0
17,18,late,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
17,18,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
17,18,late,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
17,18,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
17,19,late,emergency_walkin,Emergency Walk-in,5,14,2,15,0.9333333333333333,3.5,999.0
17,19,late,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
17,19,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
17,19,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
17,19,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
17,20,late,emergency_walkin,Emergency Walk-in,7,16,2,15,1.0666666666666667,4.0,999.0
17,20,late,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
17,20,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
17,20,late,critical_care,Critical Care,2,4,2,6,0.6666666666666666,1.0,999.0
17,20,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
17,21,late,emergency_walkin,Emergency Walk-in,5,15,2,15,1.0,3.75,999.0
17,21,late,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
17,21,late,surgery,Surgical Care,2,4,2,8,0.5,1.0,999.0
17,21,late,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
17,21,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
17,22,late,emergency_walkin,Emergency Walk-in,1,10,2,15,0.6666666666666666,2.5,999.0
17,22,late,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
17,22,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
17,22,late,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
17,22,late,step_down,Step Down,4,6,2,12,0.5,1.5,999.0
17,23,late,emergency_walkin,Emergency Walk-in,5,11,2,15,0.7333333333333333,2.75,999.0
17,23,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
17,23,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
17,23,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
17,23,late,step_down,Step Down,0,4,2,12,0.3333333333333333,1.0,999.0
17,24,late,emergency_walkin,Emergency Walk-in,2,9,2,15,0.6,2.25,999.0
17,24,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
17,24,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
17,24,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
17,24,late,step_down,Step Down,2,5,2,12,0.4166666666666667,1.25,999.0
18,1,early,emergency_walkin,Emergency Walk-in,3,3,2,15,0.2,0.75,11.25
18,1,early,emergency_ambulance,Emergency Ambulance,1,1,2,10,0.1,0.25,1.25
18,1,early,surgery,Surgical Care,1,1,2,8,0.125,0.25,1.25
18,1,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
18,1,early,step_down,Step Down,4,4,2,12,0.3333333333333333,1.0,999.0
18,2,early,emergency_walkin,Emergency Walk-in,4,6,2,15,0.4,1.5,999.0
18,2,early,emergency_ambulance,Emergency Ambulance,0,1,2,10,0.1,0.25,1.25
18,2,early,surgery,Surgical Care,1,2,2,8,0.25,0.5,3.75
18,2,early,critical_care,Critical Care,1,1,2,6,0.16666666666666666,0.25,1.25
18,2,early,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
18,3,early,emergency_walkin,Emergency Walk-in,6,10,2,15,0.6666666666666666,2.5,999.0
18,3,early,emergency_ambulance,Emergency Ambulance,1,2,2,10,0.2,0.5,3.75
18,3,early,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
18,3,early,critical_care,Critical Care,0,1,2,6,0.16666666666666666,0.25,1.25
18,3,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
18,4,early,emergency_walkin,Emergency Walk-in,6,12,2,15,0.8,3.0,999.0
18,4,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
18,4,early,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
18,4,early,critical_care,Critical Care,0,1,2,6,0.16666666666666666,0.25,1.25
18,4,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
18,5,early,emergency_walkin,Emergency Walk-in,0,8,2,15,0.5333333333333333,2.0,999.0
18,5,early,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
18,5,early,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
18,5,early,critical_care,Critical Care,0,1,2,6,0.16666666666666666,0.25,1.25
18,5,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
18,6,early,emergency_walkin,Emergency Walk-in,2,7,2,15,0.4666666666666667,1.75,999.0
18,6,early,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
18,6,early,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
18,6,early,critical_care,Critical Care,1,2,2,6,0.3333333333333333,0.5,3.75
18,6,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
18,7,early,emergency_walkin,Emergency Walk-in,3,8,2,15,0.5333333333333333,2.0,999.0
18,7,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
18,7,early,surgery,Surgical Care,0,2,2,8,0.25,0.5,3.75
18,7,early,critical_care,Critical Care,3,5,2,6,0.8333333333333334,1.25,999.0
18,7,early,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
18,8,early,emergency_walkin,Emergency Walk-in,3,8,2,15,0.5333333333333333,2.0,999.0
18,8,early,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
18,8,early,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
18,8,early,critical_care,Critical Care,2,5,2,6,0.8333333333333334,1.25,999.0
18,8,early,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
18,9,mid,emergency_walkin,Emergency Walk-in,5,10,2,15,0.6666666666666666,2.5,999.0
18,9,mid,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
18,9,mid,surgery,Surgical Care,4,6,2,8,0.75,1.5,999.0
18,9,mid,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
18,9,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
18,10,mid,emergency_walkin,Emergency Walk-in,7,13,2,15,0.8666666666666667,3.25,999.0
18,10,mid,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
18,10,mid,surgery,Surgical Care,3,7,2,8,0.875,1.75,999.0
18,10,mid,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
18,10,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
18,11,mid,emergency_walkin,Emergency Walk-in,6,14,2,15,0.9333333333333333,3.5,999.0
18,11,mid,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
18,11,mid,surgery,Surgical Care,1,6,2,8,0.75,1.5,999.0
18,11,mid,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
18,11,mid,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
18,12,mid,emergency_walkin,Emergency Walk-in,7,16,2,15,1.0666666666666667,4.0,999.0
18,12,mid,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
18,12,mid,surgery,Surgical Care,1,5,2,8,0.625,1.25,999.0
18,12,mid,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
18,12,mid,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
18,13,mid,emergency_walkin,Emergency Walk-in,5,15,2,15,1.0,3.75,999.0
18,13,mid,emergency_ambulance,Emergency Ambulance,2,5,2,10,0.5,1.25,999.0
18,13,mid,surgery,Surgical Care,2,5,2,8,0.625,1.25,999.0
18,13,mid,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
18,13,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
18,14,mid,emergency_walkin,Emergency Walk-in,4,13,2,15,0.8666666666666667,3.25,999.0
18,14,mid,emergency_ambulance,Emergency Ambulance,2,5,2,10,0.5,1.25,999.0
18,14,mid,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
18,14,mid,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
18,14,mid,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
18,15,mid,emergency_walkin,Emergency Walk-in,3,11,2,15,0.7333333333333333,2.75,999.0
18,15,mid,emergency_ambulance,Emergency Ambulance,2,5,2,10,0.5,1.25,999.0
18,15,mid,surgery,Surgical Care,3,5,2,8,0.625,1.25,999.0
18,15,mid,critical_care,Critical Care,2,4,2,6,0.6666666666666666,1.0,999.0
18,15,mid,step_down,Step Down,3,6,2,12,0.5,1.5,999.0
18,16,mid,emergency_walkin,Emergency Walk-in,2,9,2,15,0.6,2.25,999.0
18,16,mid,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
18,16,mid,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
18,16,mid,critical_care,Critical Care,2,5,2,6,0.8333333333333334,1.25,999.0
18,16,mid,step_down,Step Down,0,4,2,12,0.3333333333333333,1.0,999.0
18,17,late,emergency_walkin,Emergency Walk-in,1,7,2,15,0.4666666666666667,1.75,999.0
18,17,late,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
18,17,late,surgery,Surgical Care,0,3,2,8,0.375,0.75,11.25
18,17,late,critical_care,Critical Care,3,6,2,6,1.0,1.5,999.0
18,17,late,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
18,18,late,emergency_walkin,Emergency Walk-in,1,6,2,15,0.4,1.5,999.0
18,18,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
18,18,late,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
18,18,late,critical_care,Critical Care,1,5,2,6,0.8333333333333334,1.25,999.0
18,18,late,step_down,Step Down,1,3,2,12,0.25,0.75,11.25
18,19,late,emergency_walkin,Emergency Walk-in,2,6,2,15,0.4,1.5,999.0
18,19,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
18,19,late,surgery,Surgical Care,2,4,2,8,0.5,1.0,999.0
18,19,late,critical_care,Critical Care,1,4,2,6,0.6666666666666666,1.0,999.0
18,19,late,step_down,Step Down,0,2,2,12,0.16666666666666666,0.5,3.75
18,20,late,emergency_walkin,Emergency Walk-in,2,6,2,15,0.4,1.5,999.0
18,20,late,emergency_ambulance,Emergency Ambulance,0,2,2,10,0.2,0.5,3.75
18,20,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
18,20,late,critical_care,Critical Care,0,3,2,6,0.5,0.75,11.25
18,20,late,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
18,21,late,emergency_walkin,Emergency Walk-in,2,6,2,15,0.4,1.5,999.0
18,21,late,emergency_ambulance,Emergency Ambulance,1,3,2,10,0.3,0.75,11.25
18,21,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
18,21,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
18,21,late,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
18,22,late,emergency_walkin,Emergency Walk-in,3,7,2,15,0.4666666666666667,1.75,999.0
18,22,late,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
18,22,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
18,22,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
18,22,late,step_down,Step Down,0,3,2,12,0.25,0.75,11.25
18,23,late,emergency_walkin,Emergency Walk-in,7,12,2,15,0.8,3.0,999.0
18,23,late,emergency_ambulance,Emergency Ambulance,1,4,2,10,0.4,1.0,999.0
18,23,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
18,23,late,critical_care,Critical Care,1,3,2,6,0.5,0.75,11.25
18,23,late,step_down,Step Down,2,4,2,12,0.3333333333333333,1.0,999.0
18,24,late,emergency_walkin,Emergency Walk-in,5,13,2,15,0.8666666666666667,3.25,999.0
18,24,late,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
18,24,late,surgery,Surgical Care,1,4,2,8,0.5,1.0,999.0
18,24,late,critical_care,Critical Care,0,2,2,6,0.3333333333333333,0.5,3.75
18,24,late,step_down,Step Down,1,4,2,12,0.3333333333333333,1.0,999.0
19,1,early,emergency_walkin,Emergency Walk-in,3,3,2,15,0.2,0.75,11.25
19,1,early,emergency_ambulance,Emergency Ambulance,3,3,2,10,0.3,0.75,11.25
19,1,early,surgery,Surgical Care,3,3,2,8,0.375,0.75,11.25
19,1,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
19,1,early,step_down,Step Down,0,0,2,12,0.0,0.0,0.0
19,2,early,emergency_walkin,Emergency Walk-in,2,4,2,15,0.26666666666666666,1.0,999.0
19,2,early,emergency_ambulance,Emergency Ambulance,2,4,2,10,0.4,1.0,999.0
19,2,early,surgery,Surgical Care,1,3,2,8,0.375,0.75,11.25
19,2,early,critical_care,Critical Care,0,0,2,6,0.0,0.0,0.0
19,2,early,step_down,Step Down,1,1,2,12,0.08333333333333333,0.25,1.25
19,3,early,emergency_walkin,Emergency Walk-in,5,8,2,15,0.5333333333333333,2.0,999.0
19,3,early,emergency_ambulance,Emergency Ambulance,0,3,2,10,0.3,0.75,11.25
